Var1,Var2,Var3
"BRD-K31828306.txt.mat",644,12282
"BRD-K31829694.txt.mat",644,12282
"BRD-K31830316.txt.mat",644,12282
"BRD-K31830662.txt.mat",644,12282
"BRD-K31841256.txt.mat",644,12282
"BRD-K31844452.txt.mat",644,12282
"BRD-K31846842.txt.mat",644,12282
"BRD-K31851742.txt.mat",644,12282
"BRD-K31856043.txt.mat",644,12282
"BRD-K31866446.txt.mat",644,12282
"BRD-K31869770.txt.mat",644,12282
"BRD-K31877241.txt.mat",644,12282
"BRD-K31883641.txt.mat",644,12282
"BRD-K31883841.txt.mat",644,12282
"BRD-K31887147.txt.mat",644,12282
"BRD-K31898736.txt.mat",644,12282
"BRD-K31900068.txt.mat",644,12282
"BRD-K31903015.txt.mat",644,12282
"BRD-K31906558.txt.mat",644,12282
"BRD-K31920348.txt.mat",644,12282
"BRD-K31921933.txt.mat",644,12282
"BRD-K31928320.txt.mat",644,12282
"BRD-K31931379.txt.mat",644,12282
"BRD-K31931684.txt.mat",644,12282
"BRD-K31933349.txt.mat",644,12282
"BRD-K31949858.txt.mat",644,12282
"BRD-K31955163.txt.mat",644,12282
"BRD-K31969867.txt.mat",644,12282
"BRD-K31970894.txt.mat",644,12282
"BRD-K31975688.txt.mat",644,12282
"BRD-K31992949.txt.mat",644,12282
"BRD-K31998493.txt.mat",644,12282
"BRD-K31999759.txt.mat",644,12282
"BRD-K32014638.txt.mat",644,12282
"BRD-K32015301.txt.mat",644,12282
"BRD-K32021722.txt.mat",644,12282
"BRD-K32027259.txt.mat",644,12282
"BRD-K32030161.txt.mat",644,12282
"BRD-K32035967.txt.mat",644,12282
"BRD-K32040163.txt.mat",644,12282
"BRD-K32049912.txt.mat",644,12282
"BRD-K32051704.txt.mat",644,12282
"BRD-K32053117.txt.mat",644,12282
"BRD-K32053286.txt.mat",644,12282
"BRD-K32066855.txt.mat",644,12282
"BRD-K32068846.txt.mat",644,12282
"BRD-K32069250.txt.mat",644,12282
"BRD-K32083350.txt.mat",644,12282
"BRD-K32088574.txt.mat",644,12282
"BRD-K32099399.txt.mat",644,12282
"BRD-K32100931.txt.mat",644,12282
"BRD-K32101742.txt.mat",644,12282
"BRD-K32106123.txt.mat",644,12282
"BRD-K32111336.txt.mat",644,12282
"BRD-K32112425.txt.mat",644,12282
"BRD-K32128027.txt.mat",644,12282
"BRD-K32132269.txt.mat",644,12282
"BRD-K32132728.txt.mat",644,12282
"BRD-K32159948.txt.mat",644,12282
"BRD-K32162364.txt.mat",644,12282
"BRD-K32162437.txt.mat",644,12282
"BRD-K32162676.txt.mat",644,12282
"BRD-K32173944.txt.mat",644,12282
"BRD-K32183200.txt.mat",644,12282
"BRD-K32185509.txt.mat",644,12282
"BRD-K32188552.txt.mat",644,12282
"BRD-K32197572.txt.mat",644,12282
"BRD-K32209551.txt.mat",644,12282
"BRD-K32231531.txt.mat",644,12282
"BRD-K32233845.txt.mat",644,12282
"BRD-K32234234.txt.mat",644,12282
"BRD-K32238524.txt.mat",644,12282
"BRD-K32240435.txt.mat",644,12282
"BRD-K32240700.txt.mat",644,12282
"BRD-K32253397.txt.mat",644,12282
"BRD-K32271530.txt.mat",644,12282
"BRD-K32272500.txt.mat",644,12282
"BRD-K32277249.txt.mat",644,12282
"BRD-K32290015.txt.mat",644,12282
"BRD-K32294814.txt.mat",644,12282
"BRD-K32297746.txt.mat",644,12282
"BRD-K32301393.txt.mat",644,12282
"BRD-K32307229.txt.mat",644,12282
"BRD-K32310489.txt.mat",644,12282
"BRD-K32320888.txt.mat",644,12282
"BRD-K32321439.txt.mat",644,12282
"BRD-K32323656.txt.mat",644,12282
"BRD-K32324469.txt.mat",644,12282
"BRD-K32326107.txt.mat",644,12282
"BRD-K32330804.txt.mat",644,12282
"BRD-K32345392.txt.mat",644,12282
"BRD-K32350897.txt.mat",644,12282
"BRD-K32354807.txt.mat",644,12282
"BRD-K32367664.txt.mat",644,12282
"BRD-K32380790.txt.mat",644,12282
"BRD-K32380923.txt.mat",644,12282
"BRD-K32381042.txt.mat",644,12282
"BRD-K32388810.txt.mat",644,12282
"BRD-K32389477.txt.mat",644,12282
"BRD-K32401097.txt.mat",644,12282
"BRD-K32407455.txt.mat",644,12282
"BRD-K32431994.txt.mat",644,12282
"BRD-K32434708.txt.mat",644,12282
"BRD-K32436461.txt.mat",644,12282
"BRD-K32444480.txt.mat",644,12282
"BRD-K32453902.txt.mat",644,12282
"BRD-K32460251.txt.mat",644,12282
"BRD-K32480492.txt.mat",644,12282
"BRD-K32485462.txt.mat",644,12282
"BRD-K32503834.txt.mat",644,12282
"BRD-K32516224.txt.mat",644,12282
"BRD-K32519217.txt.mat",644,12282
"BRD-K32532498.txt.mat",644,12282
"BRD-K32550888.txt.mat",644,12282
"BRD-K32559936.txt.mat",644,12282
"BRD-K32563579.txt.mat",644,12282
"BRD-K32568627.txt.mat",644,12282
"BRD-K32580836.txt.mat",644,12282
"BRD-K32581454.txt.mat",644,12282
"BRD-K32582686.txt.mat",644,12282
"BRD-K32585359.txt.mat",644,12282
"BRD-K32593492.txt.mat",644,12282
"BRD-K32598858.txt.mat",644,12282
"BRD-K32602441.txt.mat",644,12282
"BRD-K32605311.txt.mat",644,12282
"BRD-K32605960.txt.mat",644,12282
"BRD-K32628102.txt.mat",644,12282
"BRD-K32629755.txt.mat",644,12282
"BRD-K32631210.txt.mat",644,12282
"BRD-K32636001.txt.mat",644,12282
"BRD-K32636206.txt.mat",644,12282
"BRD-K32644160.txt.mat",644,12282
"BRD-K32648402.txt.mat",644,12282
"BRD-K32652655.txt.mat",644,12282
"BRD-K32654925.txt.mat",644,12282
"BRD-K32655366.txt.mat",644,12282
"BRD-K32656671.txt.mat",644,12282
"BRD-K32657617.txt.mat",644,12282
"BRD-K32665240.txt.mat",644,12282
"BRD-K32670473.txt.mat",644,12282
"BRD-K32681593.txt.mat",644,12282
"BRD-K32712332.txt.mat",644,12282
"BRD-K32718105.txt.mat",644,12282
"BRD-K32735617.txt.mat",644,12282
"BRD-K32755775.txt.mat",644,12282
"BRD-K32759520.txt.mat",644,12282
"BRD-K32761691.txt.mat",644,12282
"BRD-K32782699.txt.mat",644,12282
"BRD-K32784186.txt.mat",644,12282
"BRD-K32796290.txt.mat",644,12282
"BRD-K32799329.txt.mat",644,12282
"BRD-K32803351.txt.mat",644,12282
"BRD-K32809121.txt.mat",644,12282
"BRD-K32816753.txt.mat",644,12282
"BRD-K32827536.txt.mat",644,12282
"BRD-K32827537.txt.mat",644,12282
"BRD-K32833573.txt.mat",644,12282
"BRD-K32853132.txt.mat",644,12282
"BRD-K32854531.txt.mat",644,12282
"BRD-K32857328.txt.mat",644,12282
"BRD-K32859585.txt.mat",644,12282
"BRD-K32862555.txt.mat",644,12282
"BRD-K32864614.txt.mat",644,12282
"BRD-K32882027.txt.mat",644,12282
"BRD-K32885145.txt.mat",644,12282
"BRD-K32889681.txt.mat",644,12282
"BRD-K32893176.txt.mat",644,12282
"BRD-K32894756.txt.mat",644,12282
"BRD-K32896438.txt.mat",644,12282
"BRD-K32897268.txt.mat",644,12282
"BRD-K32910761.txt.mat",644,12282
"BRD-K32916048.txt.mat",644,12282
"BRD-K32927008.txt.mat",644,12282
"BRD-K32931486.txt.mat",644,12282
"BRD-K32944375.txt.mat",644,12282
"BRD-K32949592.txt.mat",644,12282
"BRD-K32968870.txt.mat",644,12282
"BRD-K32972218.txt.mat",644,12282
"BRD-K32974773.txt.mat",644,12282
"BRD-K32986110.txt.mat",644,12282
"BRD-K32992890.txt.mat",644,12282
"BRD-K33005877.txt.mat",644,12282
"BRD-K33012050.txt.mat",644,12282
"BRD-K33013391.txt.mat",644,12282
"BRD-K33017576.txt.mat",644,12282
"BRD-K33018174.txt.mat",644,12282
"BRD-K33038714.txt.mat",644,12282
"BRD-K33039006.txt.mat",644,12282
"BRD-K33044853.txt.mat",644,12282
"BRD-K33045404.txt.mat",644,12282
"BRD-K33054146.txt.mat",644,12282
"BRD-K33056518.txt.mat",644,12282
"BRD-K33057338.txt.mat",644,12282
"BRD-K33061098.txt.mat",644,12282
"BRD-K33064169.txt.mat",644,12282
"BRD-K33065959.txt.mat",644,12282
"BRD-K33066317.txt.mat",644,12282
"BRD-K33071234.txt.mat",644,12282
"BRD-K33078666.txt.mat",644,12282
"BRD-K33116223.txt.mat",644,12282
"BRD-K33116513.txt.mat",644,12282
"BRD-K33130522.txt.mat",644,12282
"BRD-K33148516.txt.mat",644,12282
"BRD-K33159591.txt.mat",644,12282
"BRD-K33164466.txt.mat",644,12282
"BRD-K33165698.txt.mat",644,12282
"BRD-K33171119.txt.mat",644,12282
"BRD-K33182644.txt.mat",644,12282
"BRD-K33204746.txt.mat",644,12282
"BRD-K33215066.txt.mat",644,12282
"BRD-K33217566.txt.mat",644,12282
"BRD-K33218708.txt.mat",644,12282
"BRD-K33226370.txt.mat",644,12282
"BRD-K33230547.txt.mat",644,12282
"BRD-K33235400.txt.mat",644,12282
"BRD-K33236383.txt.mat",644,12282
"BRD-K33238309.txt.mat",644,12282
"BRD-K33258193.txt.mat",644,12282
"BRD-K33258928.txt.mat",644,12282
"BRD-K33263026.txt.mat",644,12282
"BRD-K33284065.txt.mat",644,12282
"BRD-K33297438.txt.mat",644,12282
"BRD-K33303625.txt.mat",644,12282
"BRD-K33305493.txt.mat",644,12282
"BRD-K33312838.txt.mat",644,12282
"BRD-K33318635.txt.mat",644,12282
"BRD-K33324635.txt.mat",644,12282
"BRD-K33326988.txt.mat",644,12282
"BRD-K33328711.txt.mat",644,12282
"BRD-K33341138.txt.mat",644,12282
"BRD-K33348232.txt.mat",644,12282
"BRD-K33350866.txt.mat",644,12282
"BRD-K33368320.txt.mat",644,12282
"BRD-K33368990.txt.mat",644,12282
"BRD-K33380066.txt.mat",644,12282
"BRD-K33385950.txt.mat",644,12282
"BRD-K33390612.txt.mat",644,12282
"BRD-K33392208.txt.mat",644,12282
"BRD-K33394674.txt.mat",644,12282
"BRD-K33407589.txt.mat",644,12282
"BRD-K33445737.txt.mat",644,12282
"BRD-K33449128.txt.mat",644,12282
"BRD-K33451389.txt.mat",644,12282
"BRD-K33452357.txt.mat",644,12282
"BRD-K33454337.txt.mat",644,12282
"BRD-K33459729.txt.mat",644,12282
"BRD-K33462580.txt.mat",644,12282
"BRD-K33475837.txt.mat",644,12282
"BRD-K33480200.txt.mat",644,12282
"BRD-K33483445.txt.mat",644,12282
"BRD-K33486590.txt.mat",644,12282
"BRD-K33490627.txt.mat",644,12282
"BRD-K33493537.txt.mat",644,12282
"BRD-K33504592.txt.mat",644,12282
"BRD-K33514849.txt.mat",644,12282
"BRD-K33518436.txt.mat",644,12282
"BRD-K33528640.txt.mat",644,12282
"BRD-K33530763.txt.mat",644,12282
"BRD-K33537450.txt.mat",644,12282
"BRD-K33544525.txt.mat",644,12282
"BRD-K33562246.txt.mat",644,12282
"BRD-K33575007.txt.mat",644,12282
"BRD-K33576455.txt.mat",644,12282
"BRD-K33586157.txt.mat",644,12282
"BRD-K33591392.txt.mat",644,12282
"BRD-K33593585.txt.mat",644,12282
"BRD-K33597548.txt.mat",644,12282
"BRD-K33603918.txt.mat",644,12282
"BRD-K33606495.txt.mat",644,12282
"BRD-K33610498.txt.mat",644,12282
"BRD-K33616265.txt.mat",644,12282
"BRD-K33619512.txt.mat",644,12282
"BRD-K33620583.txt.mat",644,12282
"BRD-K33631051.txt.mat",644,12282
"BRD-K33635485.txt.mat",644,12282
"BRD-K33637182.txt.mat",644,12282
"BRD-K33666425.txt.mat",644,12282
"BRD-K33668351.txt.mat",644,12282
"BRD-K33676730.txt.mat",644,12282
"BRD-K33680967.txt.mat",644,12282
"BRD-K33685212.txt.mat",644,12282
"BRD-K33689388.txt.mat",644,12282
"BRD-K33693037.txt.mat",644,12282
"BRD-K33711030.txt.mat",644,12282
"BRD-K33713995.txt.mat",644,12282
"BRD-K33720394.txt.mat",644,12282
"BRD-K33720404.txt.mat",644,12282
"BRD-K33743361.txt.mat",644,12282
"BRD-K33750632.txt.mat",644,12282
"BRD-K33755346.txt.mat",644,12282
"BRD-K33760789.txt.mat",644,12282
"BRD-K33761091.txt.mat",644,12282
"BRD-K33762302.txt.mat",644,12282
"BRD-K33768761.txt.mat",644,12282
"BRD-K33776933.txt.mat",644,12282
"BRD-K33778189.txt.mat",644,12282
"BRD-K33799929.txt.mat",644,12282
"BRD-K33808757.txt.mat",644,12282
"BRD-K33821902.txt.mat",644,12282
"BRD-K33832590.txt.mat",644,12282
"BRD-K33841609.txt.mat",644,12282
"BRD-K33842318.txt.mat",644,12282
"BRD-K33868913.txt.mat",644,12282
"BRD-K33881003.txt.mat",644,12282
"BRD-K33889536.txt.mat",644,12282
"BRD-K33891131.txt.mat",644,12282
"BRD-K33894111.txt.mat",644,12282
"BRD-K33903208.txt.mat",644,12282
"BRD-K33906096.txt.mat",644,12282
"BRD-K33907901.txt.mat",644,12282
"BRD-K33909884.txt.mat",644,12282
"BRD-K33909932.txt.mat",644,12282
"BRD-K33912919.txt.mat",644,12282
"BRD-K33926001.txt.mat",644,12282
"BRD-K33928422.txt.mat",644,12282
"BRD-K33932270.txt.mat",644,12282
"BRD-K33933950.txt.mat",644,12282
"BRD-K33936059.txt.mat",644,12282
"BRD-K33943748.txt.mat",644,12282
"BRD-K33943862.txt.mat",644,12282
"BRD-K33960497.txt.mat",644,12282
"BRD-K33961669.txt.mat",644,12282
"BRD-K33961995.txt.mat",644,12282
"BRD-K33967077.txt.mat",644,12282
"BRD-K33968993.txt.mat",644,12282
"BRD-K33979365.txt.mat",644,12282
"BRD-K33986184.txt.mat",644,12282
"BRD-K33994902.txt.mat",644,12282
"BRD-K34007913.txt.mat",644,12282
"BRD-K34009110.txt.mat",644,12282
"BRD-K34015625.txt.mat",644,12282
"BRD-K34019494.txt.mat",644,12282
"BRD-K34030207.txt.mat",644,12282
"BRD-K34038660.txt.mat",644,12282
"BRD-K34051200.txt.mat",644,12282
"BRD-K34055449.txt.mat",644,12282
"BRD-K34079378.txt.mat",644,12282
"BRD-K34086616.txt.mat",644,12282
"BRD-K34092011.txt.mat",644,12282
"BRD-K34095629.txt.mat",644,12282
"BRD-K34096870.txt.mat",644,12282
"BRD-K34102596.txt.mat",644,12282
"BRD-K34104948.txt.mat",644,12282
"BRD-K34106732.txt.mat",644,12282
"BRD-K34122000.txt.mat",644,12282
"BRD-K34130171.txt.mat",644,12282
"BRD-K34136030.txt.mat",644,12282
"BRD-K34160774.txt.mat",644,12282
"BRD-K34161817.txt.mat",644,12282
"BRD-K34174785.txt.mat",644,12282
"BRD-K34182570.txt.mat",644,12282
"BRD-K34205220.txt.mat",644,12282
"BRD-K34206995.txt.mat",644,12282
"BRD-K34230554.txt.mat",644,12282
"BRD-K34231294.txt.mat",644,12282
"BRD-K34231896.txt.mat",644,12282
"BRD-K34238482.txt.mat",644,12282
"BRD-K34255700.txt.mat",644,12282
"BRD-K34294489.txt.mat",644,12282
"BRD-K34310783.txt.mat",644,12282
"BRD-K34314104.txt.mat",644,12282
"BRD-K34320757.txt.mat",644,12282
"BRD-K34324287.txt.mat",644,12282
"BRD-K34327142.txt.mat",644,12282
"BRD-K34332181.txt.mat",644,12282
"BRD-K34332553.txt.mat",644,12282
"BRD-K34336958.txt.mat",644,12282
"BRD-K34347561.txt.mat",644,12282
"BRD-K34351329.txt.mat",644,12282
"BRD-K34359283.txt.mat",644,12282
"BRD-K34382714.txt.mat",644,12282
"BRD-K34383440.txt.mat",644,12282
"BRD-K34385682.txt.mat",644,12282
"BRD-K34387287.txt.mat",644,12282
"BRD-K34388789.txt.mat",644,12282
"BRD-K34392222.txt.mat",644,12282
"BRD-K34394296.txt.mat",644,12282
"BRD-K34404012.txt.mat",644,12282
"BRD-K34404444.txt.mat",644,12282
"BRD-K34407242.txt.mat",644,12282
"BRD-K34407245.txt.mat",644,12282
"BRD-K34412442.txt.mat",644,12282
"BRD-K34412705.txt.mat",644,12282
"BRD-K34428383.txt.mat",644,12282
"BRD-K34431359.txt.mat",644,12282
"BRD-K34433706.txt.mat",644,12282
"BRD-K34435836.txt.mat",644,12282
"BRD-K34447376.txt.mat",644,12282
"BRD-K34451734.txt.mat",644,12282
"BRD-K34462187.txt.mat",644,12282
"BRD-K34462945.txt.mat",644,12282
"BRD-K34466966.txt.mat",644,12282
"BRD-K34495954.txt.mat",644,12282
"BRD-K34502913.txt.mat",644,12282
"BRD-K34516743.txt.mat",644,12282
"BRD-K34522271.txt.mat",644,12282
"BRD-K34532593.txt.mat",644,12282
"BRD-K34544769.txt.mat",644,12282
"BRD-K34545522.txt.mat",644,12282
"BRD-K34545919.txt.mat",644,12282
"BRD-K34547533.txt.mat",644,12282
"BRD-K34549246.txt.mat",644,12282
"BRD-K34553907.txt.mat",644,12282
"BRD-K34556006.txt.mat",644,12282
"BRD-K34573832.txt.mat",644,12282
"BRD-K34576879.txt.mat",644,12282
"BRD-K34580085.txt.mat",644,12282
"BRD-K34585937.txt.mat",644,12282
"BRD-K34596778.txt.mat",644,12282
"BRD-K34604832.txt.mat",644,12282
"BRD-K34607017.txt.mat",644,12282
"BRD-K34629721.txt.mat",644,12282
"BRD-K34639069.txt.mat",644,12282
"BRD-K34665338.txt.mat",644,12282
"BRD-K34666250.txt.mat",644,12282
"BRD-K34673904.txt.mat",644,12282
"BRD-K34684441.txt.mat",644,12282
"BRD-K34692511.txt.mat",644,12282
"BRD-K34695725.txt.mat",644,12282
"BRD-K34711351.txt.mat",644,12282
"BRD-K34730083.txt.mat",644,12282
"BRD-K34739003.txt.mat",644,12282
"BRD-K34755514.txt.mat",644,12282
"BRD-K34758135.txt.mat",644,12282
"BRD-K34766381.txt.mat",644,12282
"BRD-K34781184.txt.mat",644,12282
"BRD-K34786682.txt.mat",644,12282
"BRD-K34787855.txt.mat",644,12282
"BRD-K34798063.txt.mat",644,12282
"BRD-K34798777.txt.mat",644,12282
"BRD-K34799054.txt.mat",644,12282
"BRD-K34800739.txt.mat",644,12282
"BRD-K34810022.txt.mat",644,12282
"BRD-K34811324.txt.mat",644,12282
"BRD-K34812979.txt.mat",644,12282
"BRD-K34816161.txt.mat",644,12282
"BRD-K34825242.txt.mat",644,12282
"BRD-K34829873.txt.mat",644,12282
"BRD-K34834946.txt.mat",644,12282
"BRD-K34836852.txt.mat",644,12282
"BRD-K34839715.txt.mat",644,12282
"BRD-K34844610.txt.mat",644,12282
"BRD-K34856675.txt.mat",644,12282
"BRD-K34869284.txt.mat",644,12282
"BRD-K34886590.txt.mat",644,12282
"BRD-K34898196.txt.mat",644,12282
"BRD-K34898609.txt.mat",644,12282
"BRD-K34898990.txt.mat",644,12282
"BRD-K34913101.txt.mat",644,12282
"BRD-K34922409.txt.mat",644,12282
"BRD-K34929727.txt.mat",644,12282
"BRD-K34937870.txt.mat",644,12282
"BRD-K34940426.txt.mat",644,12282
"BRD-K34952911.txt.mat",644,12282
"BRD-K34960081.txt.mat",644,12282
"BRD-K34966059.txt.mat",644,12282
"BRD-K34968258.txt.mat",644,12282
"BRD-K34974324.txt.mat",644,12282
"BRD-K34981405.txt.mat",644,12282
"BRD-K34982474.txt.mat",644,12282
"BRD-K34985200.txt.mat",644,12282
"BRD-K34992378.txt.mat",644,12282
"BRD-K35002913.txt.mat",644,12282
"BRD-K35004659.txt.mat",644,12282
"BRD-K35024477.txt.mat",644,12282
"BRD-K35035132.txt.mat",644,12282
"BRD-K35035541.txt.mat",644,12282
"BRD-K35039537.txt.mat",644,12282
"BRD-K35046132.txt.mat",644,12282
"BRD-K35046689.txt.mat",644,12282
"BRD-K35060373.txt.mat",644,12282
"BRD-K35060817.txt.mat",644,12282
"BRD-K35073835.txt.mat",644,12282
"BRD-K35080107.txt.mat",644,12282
"BRD-K35081088.txt.mat",644,12282
"BRD-K35083768.txt.mat",644,12282
"BRD-K35088115.txt.mat",644,12282
"BRD-K35089608.txt.mat",644,12282
"BRD-K35090513.txt.mat",644,12282
"BRD-K35095050.txt.mat",644,12282
"BRD-K35100006.txt.mat",644,12282
"BRD-K35100517.txt.mat",644,12282
"BRD-K35101110.txt.mat",644,12282
"BRD-K35103917.txt.mat",644,12282
"BRD-K35111787.txt.mat",644,12282
"BRD-K35128023.txt.mat",644,12282
"BRD-K35131740.txt.mat",644,12282
"BRD-K35133769.txt.mat",644,12282
"BRD-K35152204.txt.mat",644,12282
"BRD-K35158088.txt.mat",644,12282
"BRD-K35174435.txt.mat",644,12282
"BRD-K35176035.txt.mat",644,12282
"BRD-K35188965.txt.mat",644,12282
"BRD-K35189425.txt.mat",644,12282
"BRD-K35191571.txt.mat",644,12282
"BRD-K35193027.txt.mat",644,12282
"BRD-K35193330.txt.mat",644,12282
"BRD-K35196676.txt.mat",644,12282
"BRD-K35199432.txt.mat",644,12282
"BRD-K35202752.txt.mat",644,12282
"BRD-K35208671.txt.mat",644,12282
"BRD-K35210537.txt.mat",644,12282
"BRD-K35213218.txt.mat",644,12282
"BRD-K35224528.txt.mat",644,12282
"BRD-K35231228.txt.mat",644,12282
"BRD-K35234011.txt.mat",644,12282
"BRD-K35243934.txt.mat",644,12282
"BRD-K35247118.txt.mat",644,12282
"BRD-K35254025.txt.mat",644,12282
"BRD-K35290760.txt.mat",644,12282
"BRD-K35304243.txt.mat",644,12282
"BRD-K35306330.txt.mat",644,12282
"BRD-K35307739.txt.mat",644,12282
"BRD-K35334027.txt.mat",644,12282
"BRD-K35371149.txt.mat",644,12282
"BRD-K35376105.txt.mat",644,12282
"BRD-K35380368.txt.mat",644,12282
"BRD-K35389996.txt.mat",644,12282
"BRD-K35400569.txt.mat",644,12282
"BRD-K35404971.txt.mat",644,12282
"BRD-K35410462.txt.mat",644,12282
"BRD-K35413818.txt.mat",644,12282
"BRD-K35414268.txt.mat",644,12282
"BRD-K35418438.txt.mat",644,12282
"BRD-K35421408.txt.mat",644,12282
"BRD-K35429092.txt.mat",644,12282
"BRD-K35429561.txt.mat",644,12282
"BRD-K35432283.txt.mat",644,12282
"BRD-K35440818.txt.mat",644,12282
"BRD-K35440877.txt.mat",644,12282
"BRD-K35443780.txt.mat",644,12282
"BRD-K35451338.txt.mat",644,12282
"BRD-K35455895.txt.mat",644,12282
"BRD-K35462725.txt.mat",644,12282
"BRD-K35468072.txt.mat",644,12282
"BRD-K35470597.txt.mat",644,12282
"BRD-K35493431.txt.mat",644,12282
"BRD-K35510956.txt.mat",644,12282
"BRD-K35514965.txt.mat",644,12282
"BRD-K35522276.txt.mat",644,12282
"BRD-K35522326.txt.mat",644,12282
"BRD-K35535652.txt.mat",644,12282
"BRD-K35554380.txt.mat",644,12282
"BRD-K35558120.txt.mat",644,12282
"BRD-K35562235.txt.mat",644,12282
"BRD-K35568648.txt.mat",644,12282
"BRD-K35571012.txt.mat",644,12282
"BRD-K35577141.txt.mat",644,12282
"BRD-K35584941.txt.mat",644,12282
"BRD-K35589880.txt.mat",644,12282
"BRD-K35613686.txt.mat",644,12282
"BRD-K35615823.txt.mat",644,12282
"BRD-K35616093.txt.mat",644,12282
"BRD-K35628245.txt.mat",644,12282
"BRD-K35637774.txt.mat",644,12282
"BRD-K35638681.txt.mat",644,12282
"BRD-K35654724.txt.mat",644,12282
"BRD-K35660899.txt.mat",644,12282
"BRD-K35689168.txt.mat",644,12282
"BRD-K35691352.txt.mat",644,12282
"BRD-K35701136.txt.mat",644,12282
"BRD-K35702939.txt.mat",644,12282
"BRD-K35712980.txt.mat",644,12282
"BRD-K35716266.txt.mat",644,12282
"BRD-K35716340.txt.mat",644,12282
"BRD-K35719087.txt.mat",644,12282
"BRD-K35727710.txt.mat",644,12282
"BRD-K35737468.txt.mat",644,12282
"BRD-K35738777.txt.mat",644,12282
"BRD-K35743871.txt.mat",644,12282
"BRD-K35745977.txt.mat",644,12282
"BRD-K35760166.txt.mat",644,12282
"BRD-K35769695.txt.mat",644,12282
"BRD-K35786295.txt.mat",644,12282
"BRD-K35789946.txt.mat",644,12282
"BRD-K35790918.txt.mat",644,12282
"BRD-K35801103.txt.mat",644,12282
"BRD-K35801592.txt.mat",644,12282
"BRD-K35809598.txt.mat",644,12282
"BRD-K35810638.txt.mat",644,12282
"BRD-K35827873.txt.mat",644,12282
"BRD-K35829399.txt.mat",644,12282
"BRD-K35832492.txt.mat",644,12282
"BRD-K35836352.txt.mat",644,12282
"BRD-K35842817.txt.mat",644,12282
"BRD-K35854261.txt.mat",644,12282
"BRD-K35858371.txt.mat",644,12282
"BRD-K35860134.txt.mat",644,12282
"BRD-K35861449.txt.mat",644,12282
"BRD-K35862891.txt.mat",644,12282
"BRD-K35868313.txt.mat",644,12282
"BRD-K35885715.txt.mat",644,12282
"BRD-K35886478.txt.mat",644,12282
"BRD-K35892797.txt.mat",644,12282
"BRD-K35900085.txt.mat",644,12282
"BRD-K35915475.txt.mat",644,12282
"BRD-K35920785.txt.mat",644,12282
"BRD-K35928056.txt.mat",644,12282
"BRD-K35930698.txt.mat",644,12282
"BRD-K35932822.txt.mat",644,12282
"BRD-K35939150.txt.mat",644,12282
"BRD-K35944454.txt.mat",644,12282
"BRD-K35944577.txt.mat",644,12282
"BRD-K35945912.txt.mat",644,12282
"BRD-K35957449.txt.mat",644,12282
"BRD-K35961280.txt.mat",644,12282
"BRD-K35964632.txt.mat",644,12282
"BRD-K35965314.txt.mat",644,12282
"BRD-K35970781.txt.mat",644,12282
"BRD-K35979672.txt.mat",644,12282
"BRD-K35995122.txt.mat",644,12282
"BRD-K35995762.txt.mat",644,12282
"BRD-K36008374.txt.mat",644,12282
"BRD-K36014883.txt.mat",644,12282
"BRD-K36018407.txt.mat",644,12282
"BRD-K36021765.txt.mat",644,12282
"BRD-K36022244.txt.mat",644,12282
"BRD-K36026160.txt.mat",644,12282
"BRD-K36031023.txt.mat",644,12282
"BRD-K36031516.txt.mat",644,12282
"BRD-K36038115.txt.mat",644,12282
"BRD-K36045097.txt.mat",644,12282
"BRD-K36048022.txt.mat",644,12282
"BRD-K36054906.txt.mat",644,12282
"BRD-K36057770.txt.mat",644,12282
"BRD-K36062164.txt.mat",644,12282
"BRD-K36065557.txt.mat",644,12282
"BRD-K36070105.txt.mat",644,12282
"BRD-K36078054.txt.mat",644,12282
"BRD-K36080978.txt.mat",644,12282
"BRD-K36081737.txt.mat",644,12282
"BRD-K36087356.txt.mat",644,12282
"BRD-K36090848.txt.mat",644,12282
"BRD-K36091499.txt.mat",644,12282
"BRD-K36094929.txt.mat",644,12282
"BRD-K36109933.txt.mat",644,12282
"BRD-K36110199.txt.mat",644,12282
"BRD-K36111658.txt.mat",644,12282
"BRD-K36111767.txt.mat",644,12282
"BRD-K36115176.txt.mat",644,12282
"BRD-K36115238.txt.mat",644,12282
"BRD-K36128472.txt.mat",644,12282
"BRD-K36130407.txt.mat",644,12282
"BRD-K36134449.txt.mat",644,12282
"BRD-K36138091.txt.mat",644,12282
"BRD-K36144252.txt.mat",644,12282
"BRD-K36149190.txt.mat",644,12282
"BRD-K36150982.txt.mat",644,12282
"BRD-K36156445.txt.mat",644,12282
"BRD-K36159233.txt.mat",644,12282
"BRD-K36160951.txt.mat",644,12282
"BRD-K36165258.txt.mat",644,12282
"BRD-K36177038.txt.mat",644,12282
"BRD-K36192494.txt.mat",644,12282
"BRD-K36194373.txt.mat",644,12282
"BRD-K36200934.txt.mat",644,12282
"BRD-K36203049.txt.mat",644,12282
"BRD-K36206486.txt.mat",644,12282
